stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
BNGL1,"Bénoni Goullin",,47.201502,-1.553651,,,0,BNGL,1
BNGL2,"Bénoni Goullin",,47.201678,-1.553767,,,0,BNGL,1
BNIE1,"Bournière",,47.254357,-1.455368,,,0,BNIE,2
BNLU1,"Bénélux",,47.254089,-1.499094,,,0,BNLU,2
BNLU2,"Bénélux",,47.254002,-1.499181,,,0,BNLU,2
BNNO1,"Bernanos",,47.206489,-1.613321,,,0,BNNO,1
BNNO2,"Bernanos",,47.206162,-1.613859,,,0,BNNO,1
BNON1,"Bignon",,47.249381,-1.598001,,,0,BNON,1
BNON2,"Bignon",,47.249082,-1.597756,,,0,BNON,1
BNTA1,"BN",,47.183960,-1.496684,,,0,BNTA,1
BNTA2,"BN",,47.184663,-1.496343,,,0,BNTA,1
BNVI1,"Bonneville",,47.243969,-1.536475,,,0,BNVI,2
BNVI2,"Bonneville",,47.243843,-1.536408,,,0,BNVI,2
BOCE1,"Centre de Bouguenais",,47.179235,-1.621889,,,0,BOCE,1
BOCE2,"Centre de Bouguenais",,47.179360,-1.622914,,,0,BOCE,1
BODO1,"Bourdonnières",,47.187227,-1.521103,,,0,BODO,1
BODO2,"Bourdonnières",,47.187486,-1.520699,,,0,BODO,1
BODO3,"Bourdonnières",,47.186386,-1.521991,,,0,BODO,1
BODO4,"Bourdonnières",,47.186375,-1.522291,,,0,BODO,1
BOFA1,"Bouffay",,47.214598,-1.552095,,,0,BOFA,1
BOFA2,"Bouffay",,47.214567,-1.552600,,,0,BOFA,1
BOGE1,"Bourgeonnière",,47.253256,-1.560042,,,0,BOGE,1
BOGE2,"Bourgeonnière",,47.253197,-1.559534,,,0,BOGE,1
BOGE3,"Bourgeonnière",,47.253031,-1.560843,,,0,BOGE,1
BOGE4,"Bourgeonnière",,47.252943,-1.561313,,,0,BOGE,1
BOLL1,"Bois Tillac",,47.200242,-1.771465,,,0,BOLL,2
BOLL2,"Bois Tillac",,47.200179,-1.771277,,,0,BOLL,2
BOND1,"Bonde",,47.222624,-1.551892,,,0,BOND,1
BOND2,"Bonde",,47.222577,-1.552097,,,0,BOND,1
BORL1,"Bourrelière",,47.157965,-1.498934,,,0,BORL,2
BORL2,"Bourrelière",,47.158333,-1.498414,,,0,BORL,2
BOSI1,"Boissière",,47.255283,-1.565910,,,0,BOSI,1
BOSI2,"Boissière",,47.254927,-1.565864,,,0,BOSI,1
BOSI3,"Boissière",,47.255217,-1.565768,,,0,BOSI,2
BOSI4,"Boissière",,47.254854,-1.565963,,,0,BOSI,1
BOTI1,"Boutière",,47.157997,-1.468075,,,0,BOTI,2
BOTI2,"Boutière",,47.157253,-1.468092,,,0,BOTI,2
BOUE1,"Bio Ouest Laënnec",,47.232755,-1.641881,,,0,BOUE,2
BOUE2,"Bio Ouest Laënnec",,47.232702,-1.642003,,,0,BOUE,2
BOVR1,"Bouvre",,47.178032,-1.612460,,,0,BOVR,2
BOVR2,"Bouvre",,47.178261,-1.613082,,,0,BOVR,2
BPTY1,"Boulay Paty",,47.228801,-1.576632,,,0,BPTY,1
BPTY2,"Boulay Paty",,47.229063,-1.574693,,,0,BPTY,2
BRAG1,"Bois Raguenet",,47.266597,-1.600443,,,0,BRAG,1
BRAG2,"Bois Raguenet",,47.266830,-1.600386,,,0,BRAG,1
BRBI1,"Bois Robillard",,47.235143,-1.519777,,,0,BRBI,1
BRBI2,"Bois Robillard",,47.235638,-1.519897,,,0,BRBI,1
BRCH1,"Bréchetière",,47.284688,-1.503396,,,0,BRCH,2
BRCH2,"Bréchetière",,47.284697,-1.503680,,,0,BRCH,2
BRDI1,"Briandière",,47.190528,-1.693708,,,0,BRDI,1
BRDI2,"Briandière",,47.189728,-1.692022,,,0,BRDI,2
BRET1,"Bretonnière",,47.166503,-1.462860,,,0,BRET,2
BRET2,"Bretonnière",,47.166335,-1.462760,,,0,BRET,1
BRGA1,"Beauregard",,47.210723,-1.656561,,,0,BRGA,2
BRGA2,"Beauregard",,47.210087,-1.657138,,,0,BRGA,1
BRIN1,"Brains",,47.170786,-1.718996,,,0,BRIN,2
BRIN2,"Brains",,47.170748,-1.718811,,,0,BRIN,2
BRLA1,"Brouillard",,47.274004,-1.514392,,,0,BRLA,1
BRLA2,"Brouillard",,47.273154,-1.514942,,,0,BRLA,1
BRLN1,"Berlin",,47.216536,-1.536224,,,0,BRLN,1
BRLN2,"Berlin",,47.216468,-1.535976,,,0,BRLN,1
BRNI1,"Baronnière",,47.259626,-1.603746,,,0,BRNI,1
BRNI2,"Baronnière",,47.259536,-1.603921,,,0,BRNI,1
BROS1,"Brossais",,47.162590,-1.585625,,,0,BROS,2
BROS2,"Brossais",,47.162457,-1.585609,,,0,BROS,2
BRTA1,"Bretagne",,47.217432,-1.558590,,,0,BRTA,1
BRTA2,"Bretagne",,47.217071,-1.558186,,,0,BRTA,1
BRUN1,"Bruneau",,47.228243,-1.561762,,,0,BRUN,1
BRUN2,"Bruneau",,47.227962,-1.561387,,,0,BRUN,1
BRVI1,"Boris Vian",,47.153383,-1.682606,,,0,BRVI,2
BRVI2,"Boris Vian",,47.153144,-1.683579,,,0,BRVI,2
BSAN1,"Bobby Sands",,47.229938,-1.652781,,,0,BSAN,1
BSAN2,"Bobby Sands",,47.229891,-1.653019,,,0,BSAN,1
BSE10,"Beauséjour",,47.237918,-1.586113,,,0,BSEJ,1
BSE11,"Beauséjour",,47.238180,-1.585758,,,0,BSEJ,1
BSEJ1,"Beauséjour",,47.238295,-1.587266,,,0,BSEJ,1
BSEJ2,"Beauséjour",,47.237997,-1.586819,,,0,BSEJ,1
BSEJ3,"Beauséjour",,47.237950,-1.586822,,,0,BSEJ,1
BSEJ4,"Beauséjour",,47.238115,-1.587136,,,0,BSEJ,1
BSEJ5,"Beauséjour",,47.238281,-1.587440,,,0,BSEJ,1
BSEJ6,"Beauséjour",,47.238322,-1.587149,,,0,BSEJ,1
BSEJ7,"Beauséjour",,47.238243,-1.587014,,,0,BSEJ,1
BSEJ9,"Beauséjour",,47.238014,-1.586556,,,0,BSEJ,1
BSNI1,"Bussonnière",,47.268945,-1.443056,,,0,BSNI,1
BSNI2,"Bussonnière",,47.269722,-1.443726,,,0,BSNI,1
BSOL1,"Beau Soleil",,47.177654,-1.644639,,,0,BSOL,1
BSOL2,"Beau Soleil",,47.177521,-1.644368,,,0,BSOL,1
BSTI1,"Bastière",,47.148432,-1.459405,,,0,BSTI,2
BSTI2,"Bastière",,47.149026,-1.459326,,,0,BSTI,2
BSYS1,"Bois St-Lys",,47.300376,-1.481911,,,0,BSYS,1
BSYS2,"Bois St-Lys",,47.300283,-1.482074,,,0,BSYS,2
BTAI1,"Bretinais",,47.221814,-1.665884,,,0,BTAI,2
BTAI2,"Bretinais",,47.221702,-1.665742,,,0,BTAI,2
BTEC1,"Bretéché",,47.225931,-1.547515,,,0,BTEC,1
BTEC2,"Bretéché",,47.225291,-1.548609,,,0,BTEC,1
BTIE1,"Bottière",,47.240213,-1.518367,,,0,BTIE,1
BTIE2,"Bottière",,47.240228,-1.518125,,,0,BTIE,1
BTLE1,"Bouteillerie",,47.221481,-1.543505,,,0,BTLE,1
BTLE2,"Bouteillerie",,47.221691,-1.542809,,,0,BTLE,1
BTRA1,"Bertrand",,47.257125,-1.575632,,,0,BTRA,1
BTRA2,"Bertrand",,47.257031,-1.575795,,,0,BTRA,1
BUGA1,"Bugallière",,47.259964,-1.637655,,,0,BUGA,1
BUGA2,"Bugallière",,47.259900,-1.637893,,,0,BUGA,1
BULA1,"Butte des Landes",,47.160381,-1.494214,,,0,BULA,2
BULA2,"Butte des Landes",,47.160779,-1.493786,,,0,BULA,2
BUON1,"Bougon",,47.174187,-1.610665,,,0,BUON,2
BUON3,"Bougon",,47.174341,-1.610735,,,0,BUON,2
BUSS1,"Buisson",,47.260605,-1.487422,,,0,BUSS,2
BUSS2,"Buisson",,47.259935,-1.487613,,,0,BUSS,2
BVDI1,"Bouvardière",,47.238484,-1.598377,,,0,BVDI,2
BVDI2,"Bouvardière",,47.238359,-1.598410,,,0,BVDI,2
BVER1,"Bouvernière",,47.237624,-1.611638,,,0,BVER,1
BVER2,"Bouvernière",,47.238058,-1.611452,,,0,BVER,1
BVOI1,"Beauvoir",,47.178517,-1.631204,,,0,BVOI,1
BVOI2,"Beauvoir",,47.178468,-1.630554,,,0,BVOI,1
BVOI3,"Beauvoir",,47.178975,-1.626319,,,0,BVOI,1
BVOI4,"Beauvoir",,47.178849,-1.626684,,,0,BVOI,1
BYCE1,"Centre de Bouaye",,47.143972,-1.691762,,,0,BYCE,1
BYCE2,"Centre de Bouaye",,47.143895,-1.691696,,,0,BYCE,1
BYGA1,"Gare de Bouaye",,47.138384,-1.680839,,,0,BYGA,2
BYGA2,"Gare de Bouaye",,47.138464,-1.680839,,,0,BYGA,2
BYTO1,"Bouaye Coteaux",,47.164413,-1.679249,,,0,BYTO,2
BYTO2,"Bouaye Coteaux",,47.164778,-1.678865,,,0,BYTO,2
BZAR1,"Buzardières",,47.207253,-1.659631,,,0,BZAR,1
BZAR2,"Buzardières",,47.206786,-1.659977,,,0,BZAR,1
CABR1,"Cabrol",,47.203259,-1.588597,,,0,CABR,1
CABR2,"Cabrol",,47.204218,-1.588275,,,0,CABR,1
CACE1,"Centre de Carquefou",,47.297145,-1.490129,,,0,CACE,1
CACE2,"Centre de Carquefou",,47.297101,-1.491338,,,0,CACE,1
CACE3,"Centre de Carquefou",,47.296558,-1.490928,,,0,CACE,1
CADO1,"Cadoire",,47.256712,-1.488047,,,0,CADO,1
CADO2,"Cadoire",,47.256766,-1.488098,,,0,CADO,1
CAGE1,"Chalonges",,47.276136,-1.429397,,,0,CAGE,2
CAHL1,"Charlière",,47.321012,-1.550556,,,0,CAHL,2
CAHL2,"Charlière",,47.320830,-1.550255,,,0,CAHL,2
CAIO1,"Caillou Blanc",,47.298647,-1.585569,,,0,CAIO,1
CAIO2,"Caillou Blanc",,47.298959,-1.585312,,,0,CAIO,1
CALI1,"Californie",,47.191885,-1.584229,,,0,CALI,2
CALI2,"Californie",,47.191198,-1.584393,,,0,CALI,2
CALI3,"Californie",,47.190862,-1.585315,,,0,CALI,2
CANC1,"Canclaux",,47.213875,-1.574746,,,0,CANC,1
CANC2,"Canclaux",,47.213835,-1.574891,,,0,CANC,1
CANC3,"Canclaux",,47.214886,-1.574702,,,0,CANC,1
CANC4,"Canclaux",,47.215357,-1.574780,,,0,CANC,1
CAPE1,"Capellia",,47.279770,-1.554919,,,0,CAPE,1
CAPE2,"Capellia",,47.279677,-1.554964,,,0,CAPE,1
CARQ1,"Carquefou",,47.303702,-1.485366,,,0,CARQ,1
CARQ2,"Carquefou",,47.303680,-1.485583,,,0,CARQ,1
CAST1,"Castorama",,47.259131,-1.508318,,,0,CAST,2
CAST2,"Castorama",,47.258966,-1.506961,,,0,CAST,2
CATI1,"Cartier",,47.268203,-1.455502,,,0,CATI,1
CATI2,"Cartier",,47.267519,-1.455605,,,0,CATI,2
CAUX1,"Château d'Aux",,47.185259,-1.673875,,,0,CAUX,1
CAUX2,"Château d'Aux",,47.185049,-1.674256,,,0,CAUX,1
CAUX3,"Château d'Aux",,47.185348,-1.674549,,,0,CAUX,1
CAUX4,"Château d'Aux",,47.184892,-1.674468,,,0,CAUX,1
CBAC1,"Bac de Couëron",,47.206002,-1.751600,,,0,CBAC,2
CBEA1,"Charbonneau",,47.300634,-1.488520,,,0,CBEA,1
CBEA2,"Charbonneau",,47.300630,-1.490803,,,0,CBEA,1
CBEA3,"Charbonneau",,47.300897,-1.488411,,,0,CBEA,1
CBGE1,"Chapeau Berger",,47.171017,-1.468827,,,0,CBGE,1
CBGE2,"Chapeau Berger",,47.171664,-1.468820,,,0,CBGE,1
CBGE3,"Chapeau Berger",,47.171858,-1.467058,,,0,CBGE,1
CBIN1,"Corbinerie",,47.161466,-1.542225,,,0,CBIN,1
CBIN2,"Corbinerie",,47.161605,-1.542136,,,0,CBIN,1
CBLE1,"Chemin Bleu",,47.178224,-1.524977,,,0,CBLE,1
CBLE2,"Chemin Bleu",,47.178337,-1.525126,,,0,CBLE,1
CBOU1,"Couëron Bougon",,47.225079,-1.734014,,,0,CBOU,1
CBRD1,"Claude Bernard",,47.223049,-1.611748,,,0,CBRD,1
CBRD2,"Claude Bernard",,47.223167,-1.611931,,,0,CBRD,1
CBSS1,"Cambronne",,47.206554,-1.506365,,,0,CBSS,1
CBSS2,"Cambronne",,47.206606,-1.506458,,,0,CBSS,1
CBTE1,"Choblèterie",,47.136209,-1.461422,,,0,CBTE,2
CBTE2,"Choblèterie",,47.136276,-1.461830,,,0,CBTE,2
CCAN1,"Couchant",,47.268488,-1.599603,,,0,CCAN,2
CCD99,"Cochardières",,47.229922,-1.633188,,,0,CCDI,1
CCDI1,"Cochardières",,47.229921,-1.633190,,,0,CCDI,1
CCDI2,"Cochardières",,47.229080,-1.634399,,,0,CCDI,1
CCDI3,"Cochardières",,47.229801,-1.634169,,,0,CCDI,2
CCHA1,"Couchant",,47.270203,-1.513662,,,0,CCHA,1
CCHA2,"Couchant",,47.270093,-1.513886,,,0,CCHA,1
CCOU1,"Champ de Courses",,47.244514,-1.561220,,,0,CCOU,1
CCOU2,"Champ de Courses",,47.244991,-1.561925,,,0,CCOU,1
CCRE1,"Chêne Creux",,47.170456,-1.548768,,,0,CCRE,1
CCRE2,"Chêne Creux",,47.169993,-1.548398,,,0,CCRE,2
CDAN1,"Chêne des Anglais",,47.261477,-1.573520,,,0,CDAN,1
CDAN2,"Chêne des Anglais",,47.261386,-1.573005,,,0,CDAN,1
CDAN3,"Chêne des Anglais",,47.261538,-1.573086,,,0,CDAN,1
CDAN4,"Chêne des Anglais",,47.261500,-1.573664,,,0,CDAN,1
CDAN5,"Chêne des Anglais",,47.261416,-1.574548,,,0,CDAN,1
CDAN6,"Chêne des Anglais",,47.261102,-1.574798,,,0,CDAN,1
CDCO1,"Cité des Congrès",,47.213711,-1.545016,,,0,CDCO,1
CDCO2,"Cité des Congrès",,47.213497,-1.544954,,,0,CDCO,1
CDMA1,"Champ de Manoeuvre",,47.272693,-1.500729,,,0,CDMA,1
CDMA2,"Champ de Manoeuvre",,47.272300,-1.499913,,,0,CDMA,2
CECE1,"Centre de La Chapelle",,47.299137,-1.548429,,,0,CECE,2
CECE2,"Centre de La Chapelle",,47.299001,-1.548625,,,0,CECE,2
CEDR1,"Cèdre",,47.299441,-1.560254,,,0,CEDR,2
CEDR2,"Cèdre",,47.299410,-1.559766,,,0,CEDR,2
CEER1,"Chapellerie",,47.282907,-1.423152,,,0,CEER,2
CEGA1,"Gare de La Chapelle",,47.296979,-1.548871,,,0,CEGA,2
CEGA2,"Gare de La Chapelle",,47.296858,-1.549044,,,0,CEGA,2
CELL3,"Le Cellier",,47.326762,-1.348001,,,0,CELL,2
CFOI1,"Champ de Foire",,47.124231,-1.618921,,,0,CFOI,1
CFOI2,"Champ de Foire",,47.124608,-1.618565,,,0,CFOI,1
CGAU1,"Cimetière Gaudinière",,47.242892,-1.582889,,,0,CGAU,1
CGAU2,"Cimetière Gaudinière",,47.243115,-1.582727,,,0,CGAU,1
CGLA1,"Chêne Gala",,47.183168,-1.539203,,,0,CGLA,1
CGLA2,"Chêne Gala",,47.183925,-1.539807,,,0,CGLA,1
CHAB1,"Chabossière",,47.215477,-1.682430,,,0,CHAB,1
CHAB2,"Chabossière",,47.215324,-1.682167,,,0,CHAB,1
CHBE1,"Chambelles",,47.231629,-1.530628,,,0,CHBE,1
CHBE2,"Chambelles",,47.232061,-1.531378,,,0,CHBE,1
CHER1,"La Cochère",,47.202711,-1.778215,,,0,CHER,2
CHER2,"La Cochère",,47.202711,-1.778215,,,0,CHER,2
CHER3,"La Cochère",,47.200415,-1.778301,,,0,CHER,2
CHFL1,"Champ Fleuri",,47.143786,-1.524721,,,0,CHFL,1
CHFL2,"Champ Fleuri",,47.144092,-1.525678,,,0,CHFL,1
CHGN1,"Châtaigniers",,47.221585,-1.601856,,,0,CHGN,1
CHGN2,"Châtaigniers",,47.221712,-1.601855,,,0,CHGN,1
CHGN3,"Châtaigniers",,47.222083,-1.602805,,,0,CHGN,1
CHGN4,"Châtaigniers",,47.222123,-1.602955,,,0,CHGN,1
CHIN1,"La Chesnaie",,47.281750,-1.537424,,,0,CHIN,1
CHIN2,"La Chesnaie",,47.281671,-1.537591,,,0,CHIN,1
CHLI1,"Cholière",,47.250898,-1.606682,,,0,CHLI,1
CHLI2,"Cholière",,47.251000,-1.606715,,,0,CHLI,1
CHME1,"Charmes",,47.190801,-1.460999,,,0,CHME,1
CHME2,"Charmes",,47.191092,-1.461115,,,0,CHME,2
CHNI1,"Charbonnière",,47.263691,-1.642290,,,0,CHNI,1
CHNI2,"Charbonnière",,47.263836,-1.641775,,,0,CHNI,1
CHOC1,"Chocolaterie",,47.242873,-1.527701,,,0,CHOC,1
CHOC2,"Chocolaterie",,47.242767,-1.528015,,,0,CHOC,1
CHPO1,"Champonnière",,47.164036,-1.506066,,,0,CHPO,2
CHPO2,"Champonnière",,47.163523,-1.505689,,,0,CHPO,2
CHRE1,"Chalâtres",,47.231851,-1.537832,,,0,CHRE,1
CHRE2,"Chalâtres",,47.231024,-1.538777,,,0,CHRE,1
CHSS1,"Chaussée",,47.176658,-1.521010,,,0,CHSS,1
CHSS2,"Chaussée",,47.177239,-1.522057,,,0,CHSS,1
CHTE1,"Châtelets",,47.196881,-1.540533,,,0,CHTE,2
CHTE2,"Châtelets",,47.197167,-1.540584,,,0,CHTE,2
CHVE1,"Chauvais",,47.337400,-1.571665,,,0,CHVE,2
CHVE2,"Chauvais",,47.336781,-1.573615,,,0,CHVE,2
CHZY1,"Chanzy",,47.224146,-1.544898,,,0,CHZY,1
CHZY2,"Chanzy",,47.223605,-1.545461,,,0,CHZY,1
CIGL1,"Chai Gallais",,47.136926,-1.721626,,,0,CIGL,2
CIGL2,"Chai Gallais",,47.137001,-1.721574,,,0,CIGL,2
CIVL1,"Circuit du Vallon",,47.273647,-1.447419,,,0,CIVL,2
CJOS1,"Cimetière St-Joseph",,47.268531,-1.520653,,,0,CJOS,1
CJOS2,"Cimetière St-Joseph",,47.268184,-1.521587,,,0,CJOS,1
CLAM1,"Clos Ami",,47.212154,-1.655495,,,0,CLAM,1
CLAM2,"Clos Ami",,47.212226,-1.655678,,,0,CLAM,1
CLBO1,"Clos Bonnet",,47.189134,-1.563581,,,0,CLBO,2
CLBO2,"Clos Bonnet",,47.190409,-1.565129,,,0,CLBO,2
CLET1,"Clétras",,47.255428,-1.510712,,,0,CLET,1
CLET2,"Clétras",,47.255862,-1.511584,,,0,CLET,1
CLGE1,"Chalonges",,47.189683,-1.471255,,,0,CLGE,1
CLGE2,"Chalonges",,47.189155,-1.472620,,,0,CLGE,1
CLGE3,"Chalonges",,47.189209,-1.472349,,,0,CLGE,1
CLGE4,"Chalonges",,47.189826,-1.472394,,,0,CLGE,1
CLGE5,"Chalonges",,47.189890,-1.472709,,,0,CLGE,1
CLMO1,"Cimetière La Montagne",,47.187472,-1.686557,,,0,CLMO,1
CLMO2,"Cimetière La Montagne",,47.187326,-1.686490,,,0,CLMO,1
CLNA1,"Colonac",,47.225074,-1.602823,,,0,CLNA,1
CLNA2,"Colonac",,47.224176,-1.603172,,,0,CLNA,1
CLOT1,"Clotais",,47.193146,-1.718422,,,0,CLOT,1
CLOT2,"Clotais",,47.193011,-1.718222,,,0,CLOT,1
CLPT1,"Clépettre",,47.297044,-1.547896,,,0,CLPT,1
CLPT2,"Clépettre",,47.296677,-1.547066,,,0,CLPT,1
CLRO1,"Clos Roux",,47.198662,-1.750925,,,0,CLRO,2
CLRO2,"Clos Roux",,47.198127,-1.749546,,,0,CLRO,2
CLSE1,"Closeaux",,47.239180,-1.628000,,,0,CLSE,1
CLSE2,"Closeaux",,47.239930,-1.627591,,,0,CLSE,1
CLTT1,"Châlet",,47.229977,-1.544142,,,0,CLTT,1
CLTT2,"Châlet",,47.229421,-1.544519,,,0,CLTT,1
CLUE1,"Clouet",,47.167490,-1.510853,,,0,CLUE,2
CLUE2,"Clouet",,47.167057,-1.510353,,,0,CLUE,2
CLZE1,"Clouzeaux",,47.179312,-1.492604,,,0,CLZE,1
CLZE2,"Clouzeaux",,47.179447,-1.492618,,,0,CLZE,1
CMAR1,"Cirque - Marais",,47.218053,-1.557243,,,0,CMAR,1
CMAR2,"Cirque - Marais",,47.218147,-1.557084,,,0,CMAR,1
CMCI1,"Clémencière",,47.269488,-1.435727,,,0,CMCI,1
CMCI2,"Clémencière",,47.269526,-1.435521,,,0,CMCI,1
CMLL1,"Charmille",,47.257169,-1.605950,,,0,CMLL,1
CMLL2,"Charmille",,47.257079,-1.606177,,,0,CMLL,1
CMNE1,"Commune 1871",,47.199141,-1.500069,,,0,CMNE,2
CMNE2,"Commune 1871",,47.199327,-1.499672,,,0,CMNE,1
CMOU1,"Clos du Moulin",,47.145135,-1.521157,,,0,CMOU,1
CMOU2,"Clos du Moulin",,47.145163,-1.521314,,,0,CMOU,1
CMRA2,"Cormerais",,47.194689,-1.626955,,,0,CMRA,1
CMSY1,"Carrière Misery",,47.199635,-1.580896,,,0,CMSY,2
CMSY2,"Carrière Misery",,47.199602,-1.580417,,,0,CMSY,1
CMUS1,"Camus",,47.219160,-1.572686,,,0,CMUS,1
CMUS2,"Camus",,47.219283,-1.572851,,,0,CMUS,1
CNAV1,"Chantiers Navals",,47.208916,-1.567305,,,0,CNAV,1
CNAV2,"Chantiers Navals",,47.208849,-1.567797,,,0,CNAV,1
CNAV4,"Chantiers Navals",,47.208970,-1.567797,,,0,CNAV,1
CNCE1,"Chenonceau",,47.272635,-1.434476,,,0,CNCE,2
CNGO1,"Congo",,47.240679,-1.609135,,,0,CNGO,1
CNGO2,"Congo",,47.239621,-1.610142,,,0,CNGO,1
CNLA1,"Canal",,47.216020,-1.471952,,,0,CNLA,1
CNLA2,"Canal",,47.216132,-1.471789,,,0,CNLA,1
CNNT1,"Chemin Nantais",,47.288697,-1.433710,,,0,CNNT,2
CNON1,"Chinon",,47.274136,-1.429006,,,0,CNON,2
CNON2,"Chinon",,47.274152,-1.429231,,,0,CNON,2
CNTR1,"Centaure",,47.170001,-1.626988,,,0,CNTR,1
CNTR2,"Centaure",,47.170003,-1.627151,,,0,CNTR,1
CNVR1,"Chêne Vert",,47.286259,-1.439465,,,0,CNVR,2
COAY1,"Corlay",,47.207944,-1.644141,,,0,COAY,1
COAY2,"Corlay",,47.208030,-1.644259,,,0,COAY,1
COCH1,"Cochard",,47.224546,-1.549619,,,0,COCH,1
COCH2,"Cochard",,47.224024,-1.550528,,,0,COCH,1
COET1,"Les Couëts",,47.180824,-1.586220,,,0,COET,1
COET2,"Les Couëts",,47.180692,-1.586688,,,0,COET,1
COHO1,"Chohonnière",,47.263147,-1.486022,,,0,COHO,2
COHO2,"Chohonnière",,47.263397,-1.486044,,,0,COHO,2
COLI1,"Colinière",,47.235870,-1.508363,,,0,COLI,1
COLI2,"Colinière",,47.235629,-1.508669,,,0,COLI,1
COLI3,"Colinière",,47.236551,-1.507993,,,0,COLI,1
COMB2,"Commerce",,47.213545,-1.556233,,,0,COMM,1
COMC1,"Commerce",,47.213586,-1.555924,,,0,COMM,1
COME1,"Commerce",,47.214761,-1.556008,,,0,COMM,1
COME2,"Commerce",,47.214346,-1.555726,,,0,COMM,1
COME3,"Commerce",,47.214461,-1.555743,,,0,COMM,1
COMF1,"Commerce",,47.214465,-1.555513,,,0,COMM,1
CONI1,"Corniche",,47.252629,-1.594387,,,0,CONI,1
CONI2,"Corniche",,47.252854,-1.594754,,,0,CONI,2
CORA1,"Conraie",,47.260829,-1.588251,,,0,CORA,1
CORA2,"Conraie",,47.260896,-1.588410,,,0,CORA,1
COST1,"Cousteau",,47.239863,-1.512916,,,0,COST,1
COST2,"Cousteau",,47.239798,-1.513179,,,0,COST,1
COTA1,"Coutancière",,47.306174,-1.560077,,,0,COTA,1
COUD1,"Coudray",,47.232542,-1.542367,,,0,COUD,1
COUD2,"Coudray",,47.232147,-1.542486,,,0,COUD,1
CP3R1,"Chapelles",,47.163566,-1.538513,,,0,CP3R,2
CP3R2,"Chapelles",,47.165188,-1.539684,,,0,CP3R,2
CP4L1,"Chapelle Laënnec",,47.235350,-1.637786,,,0,CP4L,1
CPER1,"Copernic - Musées",,47.214873,-1.564478,,,0,CPER,1
CPER2,"Copernic - Musées",,47.214895,-1.564738,,,0,CPER,1
CPGT1,"Capitaine Grant",,47.261461,-1.667135,,,0,CPGT,1
CPGT2,"Capitaine Grant",,47.261769,-1.669478,,,0,CPGT,1
CPRE1,"Chaupières",,47.243147,-1.495052,,,0,CPRE,1
CPRE2,"Chaupières",,47.242323,-1.495027,,,0,CPRE,1
CPTE1,"Chapelet",,47.132056,-1.641565,,,0,CPTE,1
CPTE2,"Chapelet",,47.132454,-1.642250,,,0,CPTE,1
CQGU1,"Chat qui Guette",,47.191982,-1.697458,,,0,CQGU,1
CQGU2,"Chat qui Guette",,47.191953,-1.697132,,,0,CQGU,1
CQLU1,"Coqueluchon",,47.183800,-1.470389,,,0,CQLU,2
CQLU2,"Coqueluchon",,47.184110,-1.470254,,,0,CQLU,2
CRA99,"Clairais",,47.275560,-1.438588,,,0,CRAI,2
CRAI1,"Clairais",,47.275551,-1.438568,,,0,CRAI,1
CRBE1,"Corberie",,47.152041,-1.524103,,,0,CRBE,1
CRBE2,"Corberie",,47.152457,-1.523960,,,0,CRBE,1
CRCE1,"Courocerie",,47.251773,-1.499361,,,0,CRCE,1
CRCE2,"Courocerie",,47.251620,-1.499310,,,0,CRCE,1
CREZ1,"Château de Rezé",,47.184688,-1.559263,,,0,CREZ,1
CREZ2,"Château de Rezé",,47.184812,-1.559761,,,0,CREZ,1
CRME1,"Crémetterie",,47.218238,-1.607660,,,0,CRME,1
CRME2,"Crémetterie",,47.218274,-1.608335,,,0,CRME,1
CRNO1,"Corbon",,47.212350,-1.461334,,,0,CRNO,2
CRNO2,"Corbon",,47.213356,-1.460901,,,0,CRNO,2
CROU1,"Chemin Rouge",,47.251578,-1.517609,,,0,CROU,1
CROU2,"Chemin Rouge",,47.251882,-1.517603,,,0,CROU,1
CRPO1,"Criport",,47.157889,-1.503580,,,0,CRPO,2
CRPO2,"Criport",,47.158334,-1.503565,,,0,CRPO,2
CRQU1,"Place du Cirque",,47.217119,-1.557103,,,0,CRQU,1
CRQU2,"Place du Cirque",,47.216794,-1.557032,,,0,CRQU,1
CRQU3,"Place du Cirque",,47.216669,-1.556843,,,0,CRQU,1
CRQU4,"Place du Cirque",,47.216998,-1.556775,,,0,CRQU,1
CRRO1,"Claire Roman",,47.154708,-1.591323,,,0,CRRO,2
CRRO2,"Claire Roman",,47.154704,-1.591494,,,0,CRRO,2
CRSA1,"Croissant",,47.240423,-1.530521,,,0,CRSA,1
CRSA2,"Croissant",,47.241036,-1.529971,,,0,CRSA,1
CRTI1,"Crétinières",,47.277153,-1.553468,,,0,CRTI,1
CRTI2,"Crétinières",,47.276524,-1.553206,,,0,CRTI,1
CRVA1,"Cravate",,47.243341,-1.588409,,,0,CRVA,1
CRVA2,"Cravate",,47.243243,-1.588254,,,0,CRVA,1
CSAY1,"Chassay",,47.245672,-1.484732,,,0,CSAY,1
CSAY2,"Chassay",,47.245839,-1.484819,,,0,CSAY,1
CSCL1,"Cimetière St-Clair",,47.216597,-1.592386,,,0,CSCL,1
CSCL2,"Cimetière St-Clair",,47.216731,-1.592979,,,0,CSCL,1
CSGR1,"Cassegrain",,47.187623,-1.487465,,,0,CSGR,2
CSGR2,"Cassegrain",,47.187887,-1.489603,,,0,CSGR,2
